# Recoil energy (kev)        Event rate (events/gev)
   159.09999999999999        43218.457246102676     
   160.09999999999999        41834.705849403188     
   161.09999999999999        40464.284018521648     
   162.09999999999999        39109.155307509471     
   163.09999999999999        37771.117571737246     
   164.09999999999999        36451.809458450662     
   165.09999999999999        35152.716950035159     
   166.09999999999999        33875.179926329780     
   167.09999999999999        32620.398715906023     
   168.09999999999999        31389.440609553647     
   169.09999999999999        30183.246312259318     
   170.09999999999999        29002.636312782910     
   171.09999999999999        27848.317152522450     
   172.09999999999999        26720.887577743291     
   173.09999999999999        25620.844561416088     
   174.09999999999999        24548.589182921653     
   175.09999999999999        23504.432355697361     
   176.09999999999999        22488.600394574980     
   177.09999999999999        21501.240416079410     
   178.09999999999999        20542.425566339993     
   179.09999999999999        19612.160072524155     
   180.09999999999999        18710.384114835972     
   181.09999999999999        17836.978517155938     
   182.09999999999999        16991.769255312342     
   183.09999999999999        16174.531782814731     
   184.09999999999999        15384.995174615891     
   185.09999999999999        14622.846090131445     
   186.09999999999999        13887.732557334326     
   187.09999999999999        13179.267580257387     
   188.09999999999999        12497.032572692302     
   189.09999999999999        11840.580621268686     
   190.09999999999999        11209.439581438884     
   191.09999999999999        10603.115010189233     
   192.09999999999999        10021.092939542024     
   193.09999999999999        9462.8424951231755     
   194.09999999999999        8927.8183642388503     
   195.09999999999999        8415.4631180343258     
   196.09999999999999        7925.2093924208930     
   197.09999999999999        7456.4819325210146     
   198.09999999999999        7008.6995054412209     
   199.09999999999999        6581.2766862016233     
   200.09999999999999        6173.6255216608506     
   201.09999999999999        5785.1570772598725     
   202.09999999999999        5415.2828713806593     
   203.09999999999999        5063.4162020681160     
   204.09999999999999        4728.9733708100975     
   205.09999999999999        4411.3748079974521     
   206.09999999999999        4110.0461046094342     
   207.09999999999999        3824.4189545805261     
   208.09999999999999        3553.9320122097934     
   209.09999999999999        3298.0316688704634     
   210.09999999999999        3056.1727531728475     
   211.09999999999999        2827.8191586181697     
   212.09999999999999        2612.4444026684737     
   213.09999999999999        2409.5321210373718     
   214.09999999999999        2218.5765008871149     
   215.09999999999999        2039.0826564942220     
   216.09999999999999        1870.5669508251190     
   217.09999999999999        1712.5572663370222     
   218.09999999999999        1564.5932281993926     
   219.09999999999999        1426.2263830057013     
   220.09999999999999        1297.0203359259972     
   221.09999999999999        1176.5508491288242     
   222.09999999999999        1064.4059041822070     
   223.09999999999999        960.18573102757523     
   224.09999999999999        863.50280600374595     
   225.09999999999999        773.98182128663154     
   226.09999999999999        691.25962799908245     
   227.09999999999999        614.98515513824225     
   228.09999999999999        544.81930636182744     
   229.09999999999999        480.43483657325203     
   230.09999999999999        421.51621014514029     
   231.09999999999999        367.75944252506497     
   232.09999999999999        318.87192687339621     
   233.09999999999999        274.57224729248844     
   234.09999999999999        234.58998011919340     
   235.09999999999999        198.66548466822604     
   236.09999999999999        166.54968473202243     
   237.09999999999999        138.00384206506158     
   238.09999999999999        112.79932300447091     
   239.09999999999999        90.717359306875849     
   240.09999999999999        71.548804211444093     
   241.09999999999999        55.093884672888201     
   242.09999999999999        41.161950644082928     
   243.09999999999999        29.571222227065686     
   244.09999999999999        20.148535452924051     
   245.09999999999999        12.729087395386417     
   246.09999999999999        7.1561812699459821     
   247.09999999999999        3.2809721198794066     
   248.09999999999999       0.96221364242343244     
   249.09999999999999        6.6006662839445618E-002
   250.09999999999999       0.46554972066320882     
   251.09999999999999        2.0408921914968441     
   252.09999999999999        4.6786903287230643     
   253.09999999999999        8.2719665727909657     
   254.09999999999999        12.719872440946050     
   255.09999999999999        17.927455277522199     
   256.10000000000002        23.805429113927964     
   257.10000000000002        30.269949858526193     
   258.10000000000002        37.242395009032784     
   259.10000000000002        44.649148054671848     
   260.10000000000002        52.421387710938959     
   261.10000000000002        60.494882107692604     
   262.10000000000002        68.809788029794532     
   263.10000000000002        77.310455290310259     
   264.10000000000002        85.945236297729025     
   265.10000000000002        94.666300861628031     
   266.10000000000002        103.42945626575423     
   267.10000000000002        112.19397262235398     
   268.10000000000002        120.92241350867312     
   269.10000000000002        129.58047187353137     
   270.10000000000002        138.13681119092783     
   271.10000000000002        146.56291182678663     
   272.10000000000002        154.83292257551321     
   273.10000000000002        162.92351731432163     
   274.10000000000002        170.81375671526374     
   275.10000000000002        178.48495494779849     
   276.10000000000002        185.92055129825960     
   277.10000000000002        193.10598662684606     
   278.10000000000002        200.02858457757969     
   279.10000000000002        206.67743745213338     
   280.10000000000002        213.04329665460358     
   281.10000000000002        219.11846761066639     
   282.10000000000002        224.89670906176966     
   283.10000000000002        230.37313663242659     
   284.10000000000002        235.54413056670981     
   285.10000000000002        240.40724752845773     
   286.10000000000002        244.96113635814956     
   287.10000000000002        249.20545767886676     
   288.10000000000002        253.14080724300260     
   289.10000000000002        256.76864291090578     
   290.10000000000002        260.09121515296948     
   291.10000000000002        263.11150096662897     
   292.10000000000002        265.83314110036360     
   293.10000000000002        268.26038047740116     
   294.10000000000002        270.39801171275991     
   295.10000000000002        272.25132161823882     
   296.10000000000002        273.82604059130841     
   297.10000000000002        275.12829478514254     
   298.10000000000002        276.16456095846945     
   299.10000000000002        276.94162390576275     
   300.10000000000002        277.46653636968324     
   301.10000000000002        277.74658133984695     
   302.10000000000002        277.78923664359331     
   303.10000000000002        277.60214173659983     
   304.10000000000002        277.19306660310991     
   305.10000000000002        276.56988267760045     
   306.10000000000002        275.74053570200670     
   307.10000000000002        274.71302043441682     
   308.10000000000002        273.49535712783376     
   309.10000000000002        272.09556969924768     
   310.10000000000002        270.52166551196296     
   311.10000000000002        268.78161669594215     
   312.10000000000002        266.88334293341620     
   313.10000000000002        264.83469563916248     
   314.10000000000002        262.64344346685220     
   315.10000000000002        260.31725907542449     
   316.10000000000002        257.86370709126322     
   317.10000000000002        255.29023320434897     
   318.10000000000002        252.60415433849730     
   319.10000000000002        249.81264983809706     
   320.10000000000002        246.92275361559163     
   321.10000000000002        243.94134720620323     
   322.10000000000002        240.87515367825836     
   323.10000000000002        237.73073234951787     
   324.10000000000002        234.51447426171524     
   325.10000000000002        231.23259836762054     
   326.10000000000002        227.89114838655323     
   327.10000000000002        224.49599028619409     
   328.10000000000002        221.05281035032345     
   329.10000000000002        217.56711379375128     
   330.10000000000002        214.04422388744126     
   331.10000000000002        210.48928155845329     
   332.10000000000002        206.90724543085923     
   333.10000000000002        203.30289227543093     
   334.10000000000002        199.68081783726385     
   335.10000000000002        196.04543801208106     
   336.10000000000002        192.40099034323177     
   337.10000000000002        188.75153581295027     
   338.10000000000002        185.10096090251150     
   339.10000000000002        181.45297989741437     
   340.10000000000002        177.81113741484222     
   341.10000000000002        174.17881113184873     
   342.10000000000002        170.55921469391529     
   343.10000000000002        166.95540078454144     
   344.10000000000002        163.37026433772959     
